date,model,rank_ic
2022-04-28 00:00:00+00:00,OLS,0.5901942645698427
2022-04-29 00:00:00+00:00,OLS,0.3278214616096207
2022-04-30 00:00:00+00:00,OLS,-0.19611470860314525
2022-05-01 00:00:00+00:00,OLS,0.42160037002775214
2022-05-02 00:00:00+00:00,OLS,0.18790471785383903
2022-05-03 00:00:00+00:00,OLS,-0.37985661424606854
2022-05-04 00:00:00+00:00,OLS,0.5771276595744681
2022-05-05 00:00:00+00:00,OLS,0.0034690101757631825
2022-05-06 00:00:00+00:00,OLS,0.4362858464384829
2022-05-07 00:00:00+00:00,OLS,0.054463459759481955
2022-05-08 00:00:00+00:00,OLS,0.20420906567992603
2022-05-09 00:00:00+00:00,OLS,0.2592506938020352
2022-05-10 00:00:00+00:00,OLS,0.5971322849213692
2022-05-11 00:00:00+00:00,OLS,0.02937095282146161
2022-05-12 00:00:00+00:00,OLS,-0.010312635692574902
2022-05-13 00:00:00+00:00,OLS,-0.38748843663274746
2022-05-14 00:00:00+00:00,OLS,-0.0370169344333478
2022-05-15 00:00:00+00:00,OLS,0.611376465479809
2022-05-16 00:00:00+00:00,OLS,-0.23708206686930092
2022-05-17 00:00:00+00:00,OLS,0.36278766825879283
2022-05-18 00:00:00+00:00,OLS,-0.07240555796786799
2022-05-19 00:00:00+00:00,OLS,0.06258311398076451
2022-05-20 00:00:00+00:00,OLS,-0.4286799826313504
2022-05-21 00:00:00+00:00,OLS,0.12646547980894485
2022-05-22 00:00:00+00:00,OLS,0.4687364307425098
2022-05-23 00:00:00+00:00,OLS,-0.09607034303082936
2022-05-24 00:00:00+00:00,OLS,0.06665219279201041
2022-05-25 00:00:00+00:00,OLS,0.3535605731654364
2022-05-26 00:00:00+00:00,OLS,0.4345419018671298
2022-05-27 00:00:00+00:00,OLS,-0.3137212331741207
2022-05-28 00:00:00+00:00,OLS,-0.1937742557773888
2022-05-29 00:00:00+00:00,OLS,-0.27268779852366476
2022-05-30 00:00:00+00:00,OLS,0.027789839339991317
2022-05-31 00:00:00+00:00,OLS,0.7095093356491532
2022-06-01 00:00:00+00:00,OLS,-0.16956604343096987
2022-06-02 00:00:00+00:00,OLS,0.4679765523230569
2022-06-03 00:00:00+00:00,OLS,-0.254729014667587
2022-06-04 00:00:00+00:00,OLS,0.32957012592270946
2022-06-05 00:00:00+00:00,OLS,-0.21396005210594876
2022-06-06 00:00:00+00:00,OLS,0.44387755102040816
2022-06-07 00:00:00+00:00,OLS,0.2816326530612245
2022-06-08 00:00:00+00:00,OLS,-0.2510204081632653
2022-06-09 00:00:00+00:00,OLS,0.23551020408163262
2022-06-10 00:00:00+00:00,OLS,0.24846938775510202
2022-06-11 00:00:00+00:00,OLS,0.18897959183673466
2022-06-12 00:00:00+00:00,OLS,-0.007142857142857142
2022-06-13 00:00:00+00:00,OLS,-0.2037755102040816
2022-06-14 00:00:00+00:00,OLS,-0.17836734693877548
2022-06-15 00:00:00+00:00,OLS,0.6270828331332533
2022-06-16 00:00:00+00:00,OLS,-0.1709003601440576
2022-06-17 00:00:00+00:00,OLS,0.1051140456182473
2022-06-18 00:00:00+00:00,OLS,-0.19183673469387755
2022-06-19 00:00:00+00:00,OLS,-0.19548619447779111
2022-06-20 00:00:00+00:00,OLS,0.1063625450180072
2022-06-21 00:00:00+00:00,OLS,0.26521008403361346
2022-06-22 00:00:00+00:00,OLS,-0.4299159663865546
2022-06-23 00:00:00+00:00,OLS,-0.023673469387755098
2022-06-24 00:00:00+00:00,OLS,0.016951187308302734
2022-06-25 00:00:00+00:00,OLS,0.3452100840336134
2022-06-26 00:00:00+00:00,OLS,0.1944824606193373
2022-06-27 00:00:00+00:00,OLS,0.10146458583433372
2022-06-28 00:00:00+00:00,OLS,0.14900360144057623
2022-06-29 00:00:00+00:00,OLS,0.39169267707082833
2022-06-30 00:00:00+00:00,OLS,-0.04520523484212893
2022-07-01 00:00:00+00:00,OLS,-0.13308727746417717
2022-07-02 00:00:00+00:00,OLS,0.10616875190492224
2022-07-03 00:00:00+00:00,OLS,-0.3556231003039514
2022-07-04 00:00:00+00:00,OLS,0.004776378636561007
2022-07-05 00:00:00+00:00,OLS,0.0019539730785931393
2022-07-06 00:00:00+00:00,OLS,-0.22003907946157186
2022-07-07 00:00:00+00:00,OLS,0.11018237082066869
2022-07-08 00:00:00+00:00,OLS,-0.23546014609588584
2022-07-09 00:00:00+00:00,OLS,0.1028006947459835
2022-07-10 00:00:00+00:00,OLS,0.41293964394268345
2022-07-11 00:00:00+00:00,OLS,0.1075770733825445
2022-07-12 00:00:00+00:00,OLS,-0.3103560573165436
2022-07-13 00:00:00+00:00,OLS,-0.10714285714285714
2022-07-14 00:00:00+00:00,OLS,0.4083161461474969
2022-07-15 00:00:00+00:00,OLS,0.23382544507164568
2022-07-16 00:00:00+00:00,OLS,0.1895353886235345
2022-07-17 00:00:00+00:00,OLS,-0.1316760746851932
2022-07-18 00:00:00+00:00,OLS,-0.26845419018671296
2022-07-19 00:00:00+00:00,OLS,0.21917064698219715
2022-07-20 00:00:00+00:00,OLS,0.38384715588363
2022-07-21 00:00:00+00:00,OLS,0.30731654363873206
2022-07-22 00:00:00+00:00,OLS,-0.1276595744680851
2022-07-23 00:00:00+00:00,OLS,0.3975485661424607
2022-07-24 00:00:00+00:00,OLS,-0.012835337650323776
2022-07-25 00:00:00+00:00,OLS,-0.016188714153561518
2022-07-26 00:00:00+00:00,OLS,0.18281683626271975
2022-07-27 00:00:00+00:00,OLS,-0.11540240518038854
2022-07-28 00:00:00+00:00,OLS,0.23184551341350604
2022-07-29 00:00:00+00:00,OLS,-0.2930157261794635
2022-07-30 00:00:00+00:00,OLS,-0.23704902867715077
2022-07-31 00:00:00+00:00,OLS,0.04798797409805736
2022-08-01 00:00:00+00:00,OLS,0.31371415356151716
2022-08-02 00:00:00+00:00,OLS,0.2068686401480111
2022-08-03 00:00:00+00:00,OLS,0.12893154486586494
2022-08-04 00:00:00+00:00,OLS,0.03318686401480111
2022-08-05 00:00:00+00:00,OLS,0.027520814061054583
2022-08-06 00:00:00+00:00,OLS,-0.0024283071230342275
2022-08-07 00:00:00+00:00,OLS,-0.16771602257924448
2022-08-08 00:00:00+00:00,OLS,-0.08250108554059922
2022-08-09 00:00:00+00:00,OLS,0.14861050803300044
2022-08-10 00:00:00+00:00,OLS,0.11137646547980894
2022-08-11 00:00:00+00:00,OLS,0.05677377333912288
2022-08-12 00:00:00+00:00,OLS,-0.06339557099435518
2022-08-13 00:00:00+00:00,OLS,-0.16793313069908813
2022-08-14 00:00:00+00:00,OLS,0.009552757273122015
2022-08-15 00:00:00+00:00,OLS,-0.03745115067303517
2022-08-16 00:00:00+00:00,OLS,0.20657837603126358
2022-08-17 00:00:00+00:00,OLS,0.12223187147199306
2022-08-18 00:00:00+00:00,OLS,0.20397307859313937
2022-08-19 00:00:00+00:00,OLS,0.4174989144594008
2022-08-20 00:00:00+00:00,OLS,-0.1860204081632653
2022-08-21 00:00:00+00:00,OLS,-0.02163265306122449
2022-08-22 00:00:00+00:00,OLS,-0.25663265306122446
2022-08-23 00:00:00+00:00,OLS,-0.09204081632653059
2022-08-24 00:00:00+00:00,OLS,0.2337755102040816
2022-08-25 00:00:00+00:00,OLS,0.383469387755102
2022-08-26 00:00:00+00:00,OLS,-0.321057345356654
2022-08-27 00:00:00+00:00,OLS,0.16109422492401215
2022-08-28 00:00:00+00:00,OLS,-0.17064698219713417
2022-08-29 00:00:00+00:00,OLS,0.21397959183673468
2022-08-30 00:00:00+00:00,OLS,-0.38785114045618246
2022-08-31 00:00:00+00:00,OLS,0.006962785114045618
2022-09-01 00:00:00+00:00,OLS,0.06631452581032413
2022-09-02 00:00:00+00:00,OLS,0.2215126050420168
2022-09-03 00:00:00+00:00,OLS,0.28230492196878754
2022-09-04 00:00:00+00:00,OLS,0.22103241296518605
2022-09-05 00:00:00+00:00,OLS,0.37267707082833135
2022-09-06 00:00:00+00:00,OLS,-0.1630252100840336
2022-09-07 00:00:00+00:00,OLS,0.3354141656662665
2022-09-08 00:00:00+00:00,OLS,-0.41512605042016804
2022-09-09 00:00:00+00:00,OLS,0.18674669867947177
2022-09-10 00:00:00+00:00,OLS,0.11375750300120048
2022-09-11 00:00:00+00:00,OLS,0.19433373349339736
2022-09-12 00:00:00+00:00,OLS,0.21603841536614646
2022-09-13 00:00:00+00:00,OLS,0.22189675870348136
2022-09-14 00:00:00+00:00,OLS,0.48264105642256894
2022-09-15 00:00:00+00:00,OLS,-0.025498199279711888
2022-09-16 00:00:00+00:00,OLS,0.06621848739495799
2022-09-17 00:00:00+00:00,OLS,0.5269147659063625
2022-09-18 00:00:00+00:00,OLS,-0.27122448979591834
2022-09-19 00:00:00+00:00,OLS,0.3414285714285714
2022-09-20 00:00:00+00:00,OLS,0.21622448979591832
2022-09-21 00:00:00+00:00,OLS,-0.0012244897959183673
2022-09-22 00:00:00+00:00,OLS,0.06326530612244897
2022-09-23 00:00:00+00:00,OLS,0.2953061224489796
2022-09-24 00:00:00+00:00,OLS,0.2545918367346938
2022-09-25 00:00:00+00:00,OLS,0.07714285714285714
2022-09-26 00:00:00+00:00,OLS,-0.08459183673469386
2022-09-27 00:00:00+00:00,OLS,0.21397959183673468
2022-09-28 00:00:00+00:00,OLS,0.468469387755102
2022-09-29 00:00:00+00:00,OLS,-0.10479591836734692
2022-09-30 00:00:00+00:00,OLS,0.12112244897959182
2022-10-01 00:00:00+00:00,OLS,0.4183673469387755
2022-10-02 00:00:00+00:00,OLS,0.05051020408163265
2022-10-03 00:00:00+00:00,OLS,0.12255102040816325
2022-10-04 00:00:00+00:00,OLS,0.01836734693877551
2022-10-05 00:00:00+00:00,OLS,0.09918367346938775
2022-10-06 00:00:00+00:00,OLS,-0.2287755102040816
2022-10-07 00:00:00+00:00,OLS,0.3201020408163265
2022-10-08 00:00:00+00:00,OLS,0.3105102040816326
2022-10-09 00:00:00+00:00,OLS,0.3240338688666956
2022-10-10 00:00:00+00:00,OLS,0.0694745983499783
2022-10-11 00:00:00+00:00,OLS,0.3404890494374117
2022-10-12 00:00:00+00:00,OLS,0.3178462874511507
2022-10-13 00:00:00+00:00,OLS,0.0449413808076422
2022-10-14 00:00:00+00:00,OLS,0.3269648284845853
2022-10-15 00:00:00+00:00,OLS,-0.0541684759009987
2022-10-16 00:00:00+00:00,OLS,-0.21244897959183673
2022-10-17 00:00:00+00:00,OLS,0.5535714285714285
2022-10-18 00:00:00+00:00,OLS,0.5733673469387756
2022-10-19 00:00:00+00:00,OLS,0.029387755102040815
2022-10-20 00:00:00+00:00,OLS,0.0033673469387755102
2022-10-21 00:00:00+00:00,OLS,0.41904130221038927
2022-10-22 00:00:00+00:00,OLS,0.13020408163265304
2022-10-23 00:00:00+00:00,OLS,0.14448979591836736
2022-10-24 00:00:00+00:00,OLS,-0.0386734693877551
2022-10-25 00:00:00+00:00,OLS,0.19091836734693876
2022-10-26 00:00:00+00:00,OLS,0.07714285714285714
2022-10-27 00:00:00+00:00,OLS,0.009591836734693876
2022-10-28 00:00:00+00:00,OLS,0.21632653061224488
2022-10-29 00:00:00+00:00,OLS,0.015
2022-10-30 00:00:00+00:00,OLS,0.0993877551020408
2022-10-31 00:00:00+00:00,OLS,0.05193877551020408
2022-11-01 00:00:00+00:00,OLS,-0.08061224489795918
2022-11-02 00:00:00+00:00,OLS,-0.2123469387755102
