date,n_names,leg_n,long_ret,short_ret,long_short_ret
2026-01-01 00:00:00+00:00,46,9,0.029424112219442276,0.08850436490737969,-0.059080252687937415
2026-01-02 00:00:00+00:00,47,9,0.014592319615688755,0.03533197279069237,-0.020739653175003613
2026-01-03 00:00:00+00:00,47,9,0.037704923834080466,0.09684919972374861,-0.05914427588966815
2026-01-04 00:00:00+00:00,48,10,0.0314646029955045,0.0162944096762472,0.0151701933192573
2026-01-05 00:00:00+00:00,48,10,0.0007728090892870632,0.07132497469103896,-0.0705521656017519
2026-01-06 00:00:00+00:00,48,10,-0.028720431198718442,-0.1041460023325517,0.07542557113383325
2026-01-07 00:00:00+00:00,48,10,-0.01599209774496565,-0.0031195221892984628,-0.012872575555667187
2026-01-08 00:00:00+00:00,48,10,-0.0009352767756336311,0.00923391563689585,-0.010169192412529482
2026-01-09 00:00:00+00:00,48,10,-0.008104838220283694,-0.022317303929622813,0.01421246570933912
2026-01-10 00:00:00+00:00,48,10,-0.0011987558367241747,0.012600056070078424,-0.0137988119068026
2026-01-11 00:00:00+00:00,48,10,-0.004453146621429438,-0.036062534059916884,0.031609387438487443
2026-01-12 00:00:00+00:00,48,10,0.05648548148994979,0.09684321033985346,-0.04035772884990367
2026-01-13 00:00:00+00:00,48,10,0.0025883393666122356,0.060328753891301067,-0.05774041452468883
2026-01-14 00:00:00+00:00,48,10,-0.023068322179820612,-0.04018104967023656,0.017112727490415945
2026-01-15 00:00:00+00:00,49,10,0.005145043633633583,0.027329968781197988,-0.022184925147564406
2026-01-16 00:00:00+00:00,49,10,-0.004145891297029669,-0.047343636595249164,0.04319774529821949
2026-01-17 00:00:00+00:00,49,10,-0.023556799129598172,-0.0311622519547173,0.007605452825119128
2026-01-18 00:00:00+00:00,49,10,-0.016283485340949356,-0.023981302465773145,0.007697817124823789
2026-01-19 00:00:00+00:00,49,10,-0.05213698327699209,-0.030525853169829854,-0.021611130107162233
2026-01-20 00:00:00+00:00,49,10,0.014279480453797655,0.038623656165637746,-0.02434417571184009
2026-01-21 00:00:00+00:00,49,10,-0.006103479055317607,-0.012745927898869825,0.006642448843552218
2026-01-22 00:00:00+00:00,49,10,0.00783132569651015,0.014668543549865142,-0.006837217853354992
2026-01-23 00:00:00+00:00,50,10,-0.003810976317261161,-0.008703781840484415,0.004892805523223255
2026-01-24 00:00:00+00:00,50,10,-0.038480676184392236,-0.07106786957143306,0.03258719338704082
2026-01-25 00:00:00+00:00,50,10,0.030675666106004716,0.05247914101893514,-0.021803474912930422
2026-01-26 00:00:00+00:00,50,10,0.019043405854696382,0.04118296607042413,-0.02213956021572775
2026-01-27 00:00:00+00:00,50,10,-0.00393970479384439,-0.028252210241532773,0.024312505447688385
2026-01-28 00:00:00+00:00,50,10,-0.061759766312063966,-0.09305563662795302,0.031295870315889054
2026-01-29 00:00:00+00:00,50,10,-0.020239506390993943,0.029538978945660453,-0.049778485336654396
2026-01-30 00:00:00+00:00,50,10,-0.08069412749277625,-0.10986539854204543,0.02917127104926917
2026-01-31 00:00:00+00:00,50,10,-0.02448343460686898,-0.06093430526317641,0.036450870656307435
2026-02-01 00:00:00+00:00,50,10,0.01811044795889777,0.023774543815609984,-0.005664095856712216
2026-02-02 00:00:00+00:00,50,10,-0.033052648557948115,-0.01778373866504792,-0.015268909892900195
2026-02-03 00:00:00+00:00,50,10,-0.02557389441407143,-0.01799461138666386,-0.007579283027407568
2026-02-04 00:00:00+00:00,50,10,-0.14855126553345216,-0.14064214041690332,-0.007909125116548843
2026-02-05 00:00:00+00:00,49,10,0.11968770728639626,0.11059583102442357,0.009091876261972692
2026-02-06 00:00:00+00:00,47,9,-0.0195286788025469,-3.1144553264040984e-05,-0.01949753424928286
2026-02-07 00:00:00+00:00,47,9,-0.00584289426432722,0.03474576820528927,-0.04058866246961649
2026-02-08 00:00:00+00:00,47,9,0.020791539485795523,-0.020035460390561047,0.04082699987635657
2026-02-09 00:00:00+00:00,47,9,-0.026404152715936165,-0.016288110406409467,-0.010116042309526698
2026-02-10 00:00:00+00:00,47,9,-0.02317445084829343,0.00917325716275129,-0.032347708011044723
2026-02-11 00:00:00+00:00,47,9,0.0023299100228257132,-0.03423516293683012,0.03656507295965583
2026-02-12 00:00:00+00:00,47,9,0.04636227620458687,0.030111617648099824,0.016250658556487045
2026-02-13 00:00:00+00:00,47,9,0.059412106001222105,0.06428412478822858,-0.004872018787006473
2026-02-14 00:00:00+00:00,45,9,-0.03237778051194768,-0.07684671669572472,0.04446893618377704
2026-02-15 00:00:00+00:00,45,9,0.014413535753915586,0.002015017859302199,0.012398517894613388
2026-02-16 00:00:00+00:00,45,9,-0.010076812227501156,-0.01998694763251659,0.009910135405015433
2026-02-17 00:00:00+00:00,45,9,-0.01939155633784542,-0.008444367970249179,-0.01094718836759624
2026-02-18 00:00:00+00:00,45,9,-0.0007340634324816378,0.03631297510415696,-0.0370470385366386
2026-02-19 00:00:00+00:00,45,9,0.016326965980122447,0.055974548850012296,-0.03964758286988985
2026-02-20 00:00:00+00:00,46,9,-0.002367252773428875,-0.023174961297790224,0.020807708524361347
2026-02-21 00:00:00+00:00,45,9,-0.018447000970692556,-0.007663115392959854,-0.010783885577732702
2026-02-22 00:00:00+00:00,45,9,-0.04546776800063552,-0.046280019221784104,0.0008122512211485855
2026-02-23 00:00:00+00:00,45,9,-0.005631069392950772,0.06309723715403447,-0.06872830654698524
2026-02-24 00:00:00+00:00,45,9,0.06591161284169883,0.05202501716503513,0.013886595676663699
2026-02-25 00:00:00+00:00,45,9,-0.016155141907301954,-0.052544128583425165,0.03638898667612321
2026-02-26 00:00:00+00:00,45,9,-0.027790917605174763,-0.03383588597407245,0.006044968368897688
2026-02-27 00:00:00+00:00,46,9,0.004482018422184147,0.036767684432742725,-0.03228566601055858
2026-02-28 00:00:00+00:00,46,9,-0.02196529959101344,-0.020358083274574765,-0.0016072163164386755
2026-03-01 00:00:00+00:00,47,9,0.030755874176588142,0.020174469108120905,0.010581405068467237
