date,model,mean_residual,median_residual,rmse,mae,n_names
2024-04-25 00:00:00+00:00,OLS,0.0062006933353963315,0.04217143053431258,0.9649277236078166,0.7071085363927397,44
2024-04-26 00:00:00+00:00,OLS,0.006200693335396175,-0.08054540257889418,0.9605755544010143,0.6942808271546285,44
2024-04-27 00:00:00+00:00,OLS,0.006200693335396219,-0.08712097927527071,0.9782915651168882,0.7388813992797747,44
2024-04-28 00:00:00+00:00,OLS,0.006200693335396218,0.038462072903505305,0.9850514049341496,0.6749811865207876,44
2024-04-29 00:00:00+00:00,OLS,0.006200693335396043,-0.05439938535656835,0.9677494783891142,0.7081471493947128,44
2024-04-30 00:00:00+00:00,OLS,0.0062006933353962864,0.018611017900382,1.0072581378900103,0.7186427004062085,44
2024-05-01 00:00:00+00:00,OLS,0.006200693335396318,-0.14106023371342669,1.019624838071518,0.7514817632455529,44
2024-05-02 00:00:00+00:00,OLS,0.0064084316662448475,-0.10849464346315578,0.9918258094948582,0.7867606384292125,43
2024-05-03 00:00:00+00:00,OLS,0.0066260622985625135,-0.36711798949895247,0.9898503054801777,0.7101030415565847,42
2024-05-04 00:00:00+00:00,OLS,0.006626062298562491,-0.23021305211514165,0.9869670384701652,0.6335235871707008,42
2024-05-05 00:00:00+00:00,OLS,0.006626062298562467,-0.20685923457164815,0.994566060723303,0.7764534056094676,42
2024-05-06 00:00:00+00:00,OLS,-0.00018657543607373547,-0.13116943104217355,0.9623396821738525,0.6642046050141804,43
2024-05-07 00:00:00+00:00,OLS,0.0064084316662449195,0.12382858735215736,0.9769503928975497,0.7329454933993235,43
2024-05-08 00:00:00+00:00,OLS,0.006626062298562428,-0.29382578911334023,0.9920477309961105,0.7191880796537884,42
2024-05-09 00:00:00+00:00,OLS,0.0068543090592858855,-0.2535803722960678,0.9976283741363617,0.6762466173226923,41
2024-05-10 00:00:00+00:00,OLS,0.0068543090592858786,0.19597782820038934,0.9908797453619734,0.7180027156415445,41
2024-05-11 00:00:00+00:00,OLS,0.006854309059285946,-0.1387780752243069,0.998213502428937,0.734418871934781,41
2024-05-12 00:00:00+00:00,OLS,0.006854309059285915,-0.3048389815011807,0.9737582866073909,0.7172763199173795,41
2024-05-13 00:00:00+00:00,OLS,0.006854309059285949,0.020042016587788966,0.9795634931760165,0.689006286783895,41
2024-05-14 00:00:00+00:00,OLS,0.0068543090592859,-0.06875825767593469,0.9879738663544029,0.7812936686060514,41
2024-05-15 00:00:00+00:00,OLS,0.006854309059285884,-0.09108013196976598,0.9739690512077367,0.7184075856735711,41
2024-05-16 00:00:00+00:00,OLS,0.006854309059285871,-0.10544696700556236,0.9942036410376004,0.8030427006168895,41
2024-05-17 00:00:00+00:00,OLS,0.0068543090592858985,-0.15076634676973724,1.009256173085962,0.6464605491359299,41
2024-05-18 00:00:00+00:00,OLS,0.006854309059285821,-0.09626494785792189,0.9781165422444691,0.7360138523458867,41
2024-05-19 00:00:00+00:00,OLS,0.006854309059285787,-0.1301691512948536,0.97434406425517,0.7345759192916181,41
2024-05-20 00:00:00+00:00,OLS,0.006351699987143189,-0.17929698258638166,0.9950422369133363,0.6974326952720643,42
2024-05-21 00:00:00+00:00,OLS,-0.031726174375603586,-0.10629730144010564,0.8067372522685291,0.45253510698503685,42
2024-05-22 00:00:00+00:00,OLS,-0.003572281067598263,-0.31196104138911845,0.9602815221356145,0.6528953964766033,42
2024-05-23 00:00:00+00:00,OLS,0.00662606229856252,-0.08885327439520412,0.9913330296488158,0.7300376232231726,42
2024-05-24 00:00:00+00:00,OLS,0.00640843166624489,-0.14080207055533445,0.9799604386563895,0.7290733447637706,43
2024-05-25 00:00:00+00:00,OLS,0.006408431666244845,-0.1632944568830374,0.9987182808548855,0.7386743064104714,43
2024-05-26 00:00:00+00:00,OLS,-0.0024075691464599523,-0.17436626325099006,0.9649638178675175,0.6450919885532432,43
2024-05-27 00:00:00+00:00,OLS,0.0027290555128055517,-0.2717506090378257,0.9948424121605689,0.6734058153333867,43
2024-05-28 00:00:00+00:00,OLS,0.006626062298562549,0.06967825610498841,0.9612728218544363,0.6767206580390326,42
2024-05-29 00:00:00+00:00,OLS,-0.0063338043336159415,-0.057978978633356944,0.928143662131848,0.5457036252202802,42
2024-05-30 00:00:00+00:00,OLS,0.006626062298562499,-0.27080720664280616,1.0081475057224665,0.683484411911367,42
2024-05-31 00:00:00+00:00,OLS,-0.025997609716024155,-0.15965472208955503,0.8476082152915885,0.46732549644698584,42
2024-06-01 00:00:00+00:00,OLS,0.006626062298562549,-0.12263392688859981,1.0011615620640886,0.7151010112833893,42
2024-06-02 00:00:00+00:00,OLS,0.0066260622985625135,0.07580888694506663,0.972145328094241,0.6754376387728109,42
2024-06-03 00:00:00+00:00,OLS,0.006626062298562642,-0.2678334170296637,1.010649837493538,0.7223416496680091,42
2024-06-04 00:00:00+00:00,OLS,-0.004471133020839258,-0.07758525638351854,0.9387976031935604,0.5933777369322493,42
2024-06-05 00:00:00+00:00,OLS,0.00640843166624494,-0.02302329702344016,0.9928227215824947,0.729072141991626,43
2024-06-06 00:00:00+00:00,OLS,0.006408431666245051,-0.14846988785332582,0.9880646447020962,0.7625349262360861,43
2024-06-07 00:00:00+00:00,OLS,-0.02283253586933045,-0.19989730078966905,0.8408331323687126,0.5597891135369075,43
2024-06-08 00:00:00+00:00,OLS,0.006408431666244824,0.04170755049338448,0.9856092195122391,0.74860317599658,43
2024-06-09 00:00:00+00:00,OLS,0.006408431666244929,-0.07990568166844025,0.9786122963466185,0.7176602192822803,43
2024-06-10 00:00:00+00:00,OLS,0.006408431666244647,-0.11033485088469147,0.9522089345518522,0.6983088025300147,43
2024-06-11 00:00:00+00:00,OLS,0.006200693335396277,-0.19821783474333854,0.991396498082231,0.7369546853420892,44
2024-06-12 00:00:00+00:00,OLS,0.006408431666245103,0.03050465183197011,0.9648772345720534,0.7085603753863827,43
2024-06-13 00:00:00+00:00,OLS,0.006408431666244951,-0.1341383734650547,0.9820876456189978,0.6731342935902619,43
2024-06-14 00:00:00+00:00,OLS,0.006200693335396233,-0.1243587432971904,0.9890932302629409,0.708270790113197,44
2024-06-15 00:00:00+00:00,OLS,0.006408431666244912,-0.36459662096776,1.0125130699062224,0.7639945862439398,43
2024-06-16 00:00:00+00:00,OLS,0.006200693335396099,-0.008084640922592918,0.9575466655689548,0.7359686975332548,44
2024-06-17 00:00:00+00:00,OLS,0.0062006933353962864,-0.20707502581312004,0.994762864419508,0.7284360826830358,44
2024-06-18 00:00:00+00:00,OLS,-0.01605696946635167,-0.15350206516915543,0.8820400053295242,0.5872197679844202,44
2024-06-19 00:00:00+00:00,OLS,0.006200693335396212,-0.13589028286050447,0.9960798344606823,0.7634320679603942,44
2024-06-20 00:00:00+00:00,OLS,0.006200693335396218,-0.0454947735978159,0.9979744162666907,0.7073470204410891,44
2024-06-21 00:00:00+00:00,OLS,0.006200693335396231,0.04627018322506993,0.9688564048383069,0.6337030827608552,44
2024-06-22 00:00:00+00:00,OLS,0.00620069333539632,0.07501967200585397,0.9908201502458194,0.7164739456934062,44
2024-06-23 00:00:00+00:00,OLS,0.006200693335396266,-0.055181933322297025,1.009336076947296,0.7528765360351585,44
2024-06-24 00:00:00+00:00,OLS,0.006200693335396124,-0.10846077470611866,0.9800727665774085,0.7050424928524506,44
2024-06-25 00:00:00+00:00,OLS,0.004211077013879569,-0.027045197805135878,0.9886609792113593,0.6510430280493269,44
2024-06-26 00:00:00+00:00,OLS,0.006002187819251913,-0.24752680589577772,0.9724939107578009,0.644627604909977,45
2024-06-27 00:00:00+00:00,OLS,0.014521178004832979,0.11177268103387168,0.9340872292201966,0.6756779164776002,45
2024-06-28 00:00:00+00:00,OLS,0.005812312977722626,-0.04951699957479366,1.0009384554156682,0.7271176919055162,46
2024-06-29 00:00:00+00:00,OLS,-0.011070672653777513,-0.14343682358880558,0.9247207861466928,0.616592426283719,46
2024-06-30 00:00:00+00:00,OLS,0.003040837592517301,0.009870975983363992,0.9660172887128556,0.6469658002211479,46
2024-07-01 00:00:00+00:00,OLS,0.022942699170550928,0.0883172483049117,0.8861308043649028,0.5993292125050537,47
2024-07-02 00:00:00+00:00,OLS,0.005456297649855275,-0.01196761223779852,0.9823621599186649,0.7529837016718774,48
2024-07-03 00:00:00+00:00,OLS,0.0249456061365325,0.011659984817390112,0.8993652751585469,0.6253322382338475,47
2024-07-04 00:00:00+00:00,OLS,0.005630517916683962,0.026647833166092493,0.9796304359106138,0.7533410747666749,47
2024-07-05 00:00:00+00:00,OLS,0.0056305179166839464,-0.18266292017036662,1.0079985281610886,0.7732350606130046,47
2024-07-06 00:00:00+00:00,OLS,0.005630517916683826,0.1897218611811424,0.980045632342183,0.7496651745446528,47
2024-07-07 00:00:00+00:00,OLS,0.0056305179166838415,-0.045027162663204126,0.9861778830364732,0.7294981737633334,47
2024-07-08 00:00:00+00:00,OLS,0.005630517916683944,-0.27795870636804976,1.0141891327774089,0.7029295476270141,47
2024-07-09 00:00:00+00:00,OLS,0.0056305179166839655,-0.1319745926157481,0.9923602086561943,0.7323555362400844,47
2024-07-10 00:00:00+00:00,OLS,0.005456297649855095,-0.19966898044780673,0.9730963103146723,0.7867290595158837,48
2024-07-11 00:00:00+00:00,OLS,0.005630517916683935,-0.17086676302382664,0.9862333677489559,0.7269480114593141,47
2024-07-12 00:00:00+00:00,OLS,0.005630517916683956,-0.09122129913743374,0.9767882320360423,0.6373154604852936,47
2024-07-13 00:00:00+00:00,OLS,0.005630517916684089,-0.12498733183192869,1.0061167890912117,0.7180462086762066,47
2024-07-14 00:00:00+00:00,OLS,0.0056305179166838875,-0.11731663481428521,1.0141644513153691,0.7522769726795071,47
2024-07-15 00:00:00+00:00,OLS,0.0022210347581794175,-0.09907723579490454,0.991371266707164,0.69113273335531,47
2024-07-16 00:00:00+00:00,OLS,0.0056305179166839655,-0.21700304441377224,1.0093022653285666,0.8116226167088518,47
2024-07-17 00:00:00+00:00,OLS,0.005812312977722638,0.041747015677588976,0.9700456363552238,0.6570486088213333,46
2024-07-18 00:00:00+00:00,OLS,0.005812312977722826,-0.09026864468697596,0.9838440446856705,0.7052872483967212,46
2024-07-19 00:00:00+00:00,OLS,0.0058123129777226425,-0.11634361240259777,0.9724671053462388,0.773278303236174,46
2024-07-20 00:00:00+00:00,OLS,0.006200693335396259,-0.20221923002219402,0.9825828137996111,0.6568646229913898,44
2024-07-21 00:00:00+00:00,OLS,0.0062006933353961294,-0.03561169132641952,0.9766227686581389,0.7568480808787318,44
2024-07-22 00:00:00+00:00,OLS,0.006029859342410207,-0.018459715847847814,0.9709909302784757,0.7064633360575173,44
2024-07-23 00:00:00+00:00,OLS,0.0062006933353962405,0.0935287493492844,0.9393208694997616,0.7589140370615503,44
2024-07-24 00:00:00+00:00,OLS,0.006200693335396113,-0.07965154699238408,0.9693722876591784,0.7606502547241951,44
2024-07-25 00:00:00+00:00,OLS,0.0062006933353962205,-0.03147999033785567,1.002267689600948,0.7434463578028535,44
2024-07-26 00:00:00+00:00,OLS,-0.009345008988962771,-0.047700775498178805,0.9237232385206837,0.5261799783844763,44
2024-07-27 00:00:00+00:00,OLS,0.006200693335396276,-0.13028903607380665,0.9772175880175532,0.738169754854285,44
2024-07-28 00:00:00+00:00,OLS,-0.01017195727375308,-0.2466969479171146,0.915426244517823,0.6363409458150219,44
2024-07-29 00:00:00+00:00,OLS,0.006200693335396312,-0.057769799602053105,0.9846662646347163,0.6857878396061381,44
2024-07-30 00:00:00+00:00,OLS,0.006200693335396195,-0.062159933415802754,0.982439384468232,0.6667887229684745,44
2024-07-31 00:00:00+00:00,OLS,0.006200693335396271,0.08702495374215191,1.002861826623364,0.677933446775015,44
2024-08-01 00:00:00+00:00,OLS,0.006002187819251883,0.14567326985564086,0.9963379187536757,0.7204484726868592,45
2024-08-02 00:00:00+00:00,OLS,0.006002187819251937,-0.164675207221892,0.9792856637288413,0.8212819310567904,45
2024-08-03 00:00:00+00:00,OLS,0.006002187819251957,-0.19427887586374223,1.0072347782439879,0.7395739758399367,45
2024-08-04 00:00:00+00:00,OLS,0.0060021878192518365,-0.052852917574727584,0.9741076866720572,0.7596061485725776,45
2024-08-05 00:00:00+00:00,OLS,0.004510651902525464,-0.06985497127718016,0.9770528464604146,0.7330681357830197,45
2024-08-06 00:00:00+00:00,OLS,0.002412594148872079,-0.23060467129334639,0.9663012851297127,0.6366480103856563,45
2024-08-07 00:00:00+00:00,OLS,0.005812312977722691,-0.1536993902325022,0.9977971403178718,0.7219613582864354,46
2024-08-08 00:00:00+00:00,OLS,0.005812312977722623,0.02113945170614305,0.9972604789657762,0.7115763357144513,46
2024-08-09 00:00:00+00:00,OLS,0.0058123129777226425,-0.14442042468173305,1.0067392009725056,0.7664167641736972,46
2024-08-10 00:00:00+00:00,OLS,0.0058123129777227075,-0.12319084438202663,1.0008129254782168,0.8475329010116355,46
2024-08-11 00:00:00+00:00,OLS,0.003170985602384406,-0.2768071602344648,0.9807532540063245,0.6958505061776978,46
2024-08-12 00:00:00+00:00,OLS,0.0058123129777226884,-0.26429921328914374,0.9932383725758319,0.7488882559678841,46
2024-08-13 00:00:00+00:00,OLS,0.00581231297772263,-0.17012509276781865,1.005874562655232,0.6697696558818211,46
2024-08-14 00:00:00+00:00,OLS,0.005630517916684119,0.1743799744837529,0.9784061282743602,0.7836179198523033,47
2024-08-15 00:00:00+00:00,OLS,0.0056305179166839196,0.047213116894669616,1.007776924551715,0.7941402013075891,47
2024-08-16 00:00:00+00:00,OLS,0.005630517916683911,-0.15692995684997652,0.9730151200953716,0.6661101776797899,47
2024-08-17 00:00:00+00:00,OLS,-0.006962842254534982,-0.10307100959035491,0.9337462983956715,0.6387344322387196,47
2024-08-18 00:00:00+00:00,OLS,0.005630517916683961,-0.193305527288925,0.9884053486957854,0.6888450985686547,47
2024-08-19 00:00:00+00:00,OLS,0.00581231297772268,-0.18462593167164126,1.005408388520706,0.7314562567556105,46
2024-08-20 00:00:00+00:00,OLS,0.005812312977722527,-0.08809666052307699,0.9910720951845203,0.7674744195665902,46
2024-08-21 00:00:00+00:00,OLS,0.005812312977722623,-0.039527209331639,1.0020047961258456,0.7769814726562051,46
2024-08-22 00:00:00+00:00,OLS,0.005812312977722498,-0.046395969643471584,0.9804098455160069,0.7722130201827799,46
2024-08-23 00:00:00+00:00,OLS,0.0058123129777225835,-0.049593655387150576,0.995368048519427,0.743584030765917,46
2024-08-24 00:00:00+00:00,OLS,0.005812312977722595,-0.1305460303642343,1.0034931576289075,0.6914430724501605,46
2024-08-25 00:00:00+00:00,OLS,0.016996027076651595,0.2544442118862449,0.9102722106214326,0.6677453010531775,45
2024-08-26 00:00:00+00:00,OLS,0.006002187819251918,0.008438143254050207,1.016689875631824,0.7380837200152157,45
2024-08-27 00:00:00+00:00,OLS,0.006002187819251913,0.1405362237568039,0.9929395427359213,0.7984063279253046,45
2024-08-28 00:00:00+00:00,OLS,0.007725549939956934,0.12475438033203207,0.9610313656817236,0.6514004088934583,46
2024-08-29 00:00:00+00:00,OLS,-0.016139742218753302,-0.14280335204693412,0.9035945890369085,0.5877325649535569,46
2024-08-30 00:00:00+00:00,OLS,0.005812312977722556,0.12943927649105458,0.9680307612635554,0.7976816905823899,46
2024-08-31 00:00:00+00:00,OLS,0.019012147658166865,0.09497207979681493,0.930695789007776,0.6265685550320781,45
2024-09-01 00:00:00+00:00,OLS,-0.0005005274348993696,-0.18984337989488478,0.9447104234098344,0.6251580272505352,45
2024-09-02 00:00:00+00:00,OLS,0.006002187819251974,0.22171022142490593,0.9599957937564206,0.7605639502839724,45
2024-09-03 00:00:00+00:00,OLS,0.005812312977722638,-0.1658680734414975,0.9809094998826446,0.6838775568588836,46
2024-09-04 00:00:00+00:00,OLS,0.005812312977722686,0.029397419035591957,0.9770751530355777,0.771861170192973,46
2024-09-05 00:00:00+00:00,OLS,0.005812312977722713,-0.021190709277547033,0.9988023300696816,0.6798796267133896,46
2024-09-06 00:00:00+00:00,OLS,0.0058123129777227075,9.509539534545961e-05,1.0092313540482465,0.7787893307120691,46
2024-09-07 00:00:00+00:00,OLS,0.005812312977722802,-0.17968167366400856,0.984561150836222,0.8077300102494884,46
2024-09-08 00:00:00+00:00,OLS,0.0058123129777225896,-0.18081976119561263,0.9922400966463132,0.7483932982091855,46
2024-09-09 00:00:00+00:00,OLS,0.0056305179166839595,-0.17618684087214834,0.9736840125479007,0.6576979789407881,47
2024-09-10 00:00:00+00:00,OLS,0.005630517916683962,-0.08819640069835183,0.9856479809913173,0.7842603763111395,47
2024-09-11 00:00:00+00:00,OLS,0.0056305179166839725,-0.19815586328502427,0.9981345608848335,0.7221786774148132,47
2024-09-12 00:00:00+00:00,OLS,0.005630517916683937,-0.17335395567404296,0.9810753701331447,0.7779980396623566,47
2024-09-13 00:00:00+00:00,OLS,0.0056305179166839985,-0.221737266812788,1.000163426007025,0.7976133621214313,47
2024-09-14 00:00:00+00:00,OLS,0.0056305179166837895,-0.2759459504233216,1.0032731641087294,0.7337696453556283,47
2024-09-15 00:00:00+00:00,OLS,0.0056305179166838805,0.007789368681309958,0.9674254920448345,0.6539737719324619,47
2024-09-16 00:00:00+00:00,OLS,0.00044036540820474,-0.31741792915721007,0.992961811216782,0.6928402183003295,47
2024-09-17 00:00:00+00:00,OLS,0.005456297649855293,-0.1646974384776745,1.0185535630900973,0.7754487634886434,48
2024-09-18 00:00:00+00:00,OLS,0.0052891884143256105,-0.24951303072424108,0.9975773653712839,0.7951126905079339,49
2024-09-19 00:00:00+00:00,OLS,0.0052891884143255585,-0.06219677574829009,0.9960845354844906,0.7521999565434351,49
2024-09-20 00:00:00+00:00,OLS,0.005289188414325552,-0.18368111757780137,1.0025480880691495,0.7041382510844381,49
2024-09-21 00:00:00+00:00,OLS,0.005289188414325508,-0.1861992133273529,0.9792064583103888,0.6891432245521676,49
2024-09-22 00:00:00+00:00,OLS,0.0005541386552648117,-0.18240051324945372,0.9767144813731805,0.6440364825557632,49
2024-09-23 00:00:00+00:00,OLS,0.0052891884143256105,-0.1552330104582722,0.998317050502614,0.6811058029029889,49
2024-09-24 00:00:00+00:00,OLS,-0.0052405141135196814,-0.2730077341665992,0.9489644972810934,0.6908997971844347,49
2024-09-25 00:00:00+00:00,OLS,0.005456297649855178,-0.11654057492232817,0.9842124990886373,0.782013002777147,48
2024-09-26 00:00:00+00:00,OLS,0.005456297649855206,-0.19619873839529156,0.9781040529048236,0.7400242397972594,48
2024-09-27 00:00:00+00:00,OLS,0.005456297649855149,-0.09144141015375382,0.9748153722507288,0.7797794898008839,48
2024-09-28 00:00:00+00:00,OLS,0.005456297649855203,-0.3436961588298852,1.0114837994306867,0.7798510797493527,48
2024-09-29 00:00:00+00:00,OLS,0.005456297649855155,-0.13083906054479755,1.0085834438905055,0.7905481140082409,48
2024-09-30 00:00:00+00:00,OLS,0.005456297649855206,0.04325902628956162,0.98308146815083,0.7587192509354058,48
2024-10-01 00:00:00+00:00,OLS,0.005456297649855252,-0.11616024554939683,1.0080786287793237,0.675205433679952,48
2024-10-02 00:00:00+00:00,OLS,0.005456297649855268,-0.0022801429131988123,0.9746736944150663,0.7039844754043552,48
2024-10-03 00:00:00+00:00,OLS,0.005456297649855135,0.022492721544422913,0.9995195908174008,0.7067275662696085,48
2024-10-04 00:00:00+00:00,OLS,0.005456297649855157,0.06058617066909515,0.9697024806758999,0.6652915337849488,48
2024-10-05 00:00:00+00:00,OLS,0.005456297649855296,-0.12620125626305007,0.970012496893847,0.6898708834847719,48
2024-10-06 00:00:00+00:00,OLS,0.005456297649855218,-0.2537062542348544,1.0125623799691499,0.6981442526956007,48
2024-10-07 00:00:00+00:00,OLS,0.0054562976498551555,0.08329404656160466,0.9707981932889151,0.6517876705952377,48
2024-10-08 00:00:00+00:00,OLS,0.005456297649855127,-0.09709656185595662,0.9671502135433111,0.7524850214634459,48
2024-10-09 00:00:00+00:00,OLS,0.01797735633943233,0.12226888391182111,0.8760226296392838,0.5824669037252733,48
2024-10-10 00:00:00+00:00,OLS,0.0012246729625217969,-0.246309135745012,0.9824928710188601,0.6878331225121986,48
2024-10-11 00:00:00+00:00,OLS,0.00545629764985518,-0.33515963847307106,1.000859337211603,0.6869224308566168,48
2024-10-12 00:00:00+00:00,OLS,0.005456297649855189,-0.18397289377063064,1.0158121799616484,0.6588544699621056,48
2024-10-13 00:00:00+00:00,OLS,0.002809622144861261,-0.10441757713350436,0.9741379330498263,0.6752283945767346,48
2024-10-14 00:00:00+00:00,OLS,0.0054562976498552665,-0.07628312100940533,0.9768549666176712,0.7426686726305997,48
2024-10-15 00:00:00+00:00,OLS,-0.0008173974130354667,-0.12395832849325045,0.9529560363511544,0.6603272428479431,48
2024-10-16 00:00:00+00:00,OLS,0.005812312977722592,0.007451898638087595,0.987744747472163,0.7710868362859556,46
2024-10-17 00:00:00+00:00,OLS,0.005812312977722672,-0.22179179460855758,0.980674474011956,0.7321270553279335,46
2024-10-18 00:00:00+00:00,OLS,0.005812312977722674,-0.08671618823101948,0.9866150406054964,0.7310835977930451,46
2024-10-19 00:00:00+00:00,OLS,0.004344112315951015,0.1451093155981838,0.962478681614801,0.7848966708648824,46
2024-10-20 00:00:00+00:00,OLS,0.0045268349883777195,-0.17215478112485158,1.0016272255246932,0.7214447406854023,45
2024-10-21 00:00:00+00:00,OLS,0.013927314487690181,-0.11123524965101068,0.9206870100681805,0.6547478409463939,45
2024-10-22 00:00:00+00:00,OLS,0.004526834988377704,-0.1783591967769736,0.9736836575330953,0.6696071409801624,45
2024-10-23 00:00:00+00:00,OLS,0.004526834988377599,0.05708137729294063,0.971251379453885,0.7240386021731872,45
2024-10-24 00:00:00+00:00,OLS,0.004344112315951058,-0.2997326216551555,0.9768841608903065,0.8127141026756286,46
2024-10-25 00:00:00+00:00,OLS,0.01276002131087517,0.05150696669412783,0.9305702402799827,0.5445726111693105,46
2024-10-26 00:00:00+00:00,OLS,0.0045268349883776215,-0.04749691640415331,0.982447218265604,0.7290079748118021,45
2024-10-27 00:00:00+00:00,OLS,0.004526834988377636,-0.15258467755021307,0.974348620398045,0.6247661844760122,45
2024-10-28 00:00:00+00:00,OLS,0.004422444816676541,-0.21457181446919676,0.9973857124981176,0.7089818777853523,45
2024-10-29 00:00:00+00:00,OLS,0.004526834988377611,-0.13877949531099618,0.9850517386739593,0.790464423387145,45
2024-10-30 00:00:00+00:00,OLS,0.004526834988377628,-0.01803135158555432,0.975006967052497,0.7471336649567561,45
2024-10-31 00:00:00+00:00,OLS,0.004717863236823691,-0.1382537813875631,1.003708894772549,0.7380486887962547,44
2024-11-01 00:00:00+00:00,OLS,0.004717863236823638,-0.03250347955797987,0.9773125512439264,0.8109493062528194,44
