date,model,n_names,leg_n,gross_return,long_contribution,short_contribution,gross_exposure,net_exposure,max_abs_weight,turnover_half_l1,traded_notional,cost_bps_one_way,transaction_cost,net_return
2024-03-14 00:00:00+00:00,LightGBM,46,9,0.049897167478837656,-0.049794423689248885,0.09969159116808654,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.0000000000000002,2.0000000000000004,10.0,0.0020000000000000005,0.047897167478837654
2024-03-15 00:00:00+00:00,LightGBM,46,9,0.01433498090632725,-0.09594567098128548,0.11028065188761274,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.3333333333333337,2.6666666666666674,10.0,0.0026666666666666674,0.011668314239660582
2024-03-16 00:00:00+00:00,LightGBM,46,9,0.01844583174877765,0.07374972817706946,-0.0553038964282918,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.0000000000000002,2.0000000000000004,10.0,0.0020000000000000005,0.01644583174877765
2024-03-17 00:00:00+00:00,LightGBM,45,9,0.017777990112518828,-0.04802508950535581,0.06580307961787463,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.0000000000000002,2.0000000000000004,10.0,0.0020000000000000005,0.015777990112518826
2024-03-18 00:00:00+00:00,LightGBM,45,9,-0.01704123308080418,-0.05968582335769147,0.0426445902768873,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.777777777777778,1.555555555555556,10.0,0.0015555555555555561,-0.018596788636359735
2024-03-19 00:00:00+00:00,LightGBM,45,9,-0.0222551284215618,0.1078468238522324,-0.1301019522737942,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.8888888888888891,1.7777777777777781,10.0,0.0017777777777777783,-0.024032906199339576
2024-03-20 00:00:00+00:00,LightGBM,44,9,0.027839937332214987,-5.7054476299507606e-05,0.027896991808514494,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.0000000000000002,2.0000000000000004,10.0,0.0020000000000000005,0.025839937332214985
2024-03-21 00:00:00+00:00,LightGBM,43,9,-0.038740010423949665,-0.027845092971735933,-0.010894917452213725,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.1111111111111114,2.2222222222222228,10.0,0.0022222222222222227,-0.04096223264617189
2024-03-22 00:00:00+00:00,LightGBM,43,9,0.007588318603180421,0.0038731201184282436,0.0037151984847521766,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.0000000000000002,2.0000000000000004,10.0,0.0020000000000000005,0.005588318603180421
2024-03-23 00:00:00+00:00,LightGBM,43,9,0.02630236020775658,0.05259266470656647,-0.02629030449880989,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.8888888888888891,1.7777777777777781,10.0,0.0017777777777777783,0.024524582429978802
2024-03-24 00:00:00+00:00,LightGBM,44,9,-0.004925262616964739,0.03829725762590011,-0.043222520242864854,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.7777777777777779,1.5555555555555558,10.0,0.0015555555555555557,-0.006480818172520295
2024-03-25 00:00:00+00:00,LightGBM,44,9,0.013095048227693631,0.01813990502943378,-0.005044856801740148,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.6666666666666669,1.3333333333333337,10.0,0.0013333333333333337,0.011761714894360297
2024-03-26 00:00:00+00:00,LightGBM,44,9,0.01860030950133018,-0.00759726337472456,0.026197572876054745,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.6666666666666667,1.3333333333333335,10.0,0.0013333333333333335,0.01726697616799685
2024-03-27 00:00:00+00:00,LightGBM,44,9,0.02403676323498835,0.04327759874052666,-0.019240835505538307,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.0000000000000002,2.0000000000000004,10.0,0.0020000000000000005,0.02203676323498835
2024-03-28 00:00:00+00:00,LightGBM,44,9,0.04681970881903215,0.004773448204910129,0.04204626061412202,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.7777777777777779,1.5555555555555558,10.0,0.0015555555555555557,0.045264153263476596
2024-03-29 00:00:00+00:00,LightGBM,45,9,-0.033112379938144046,-0.003911176392677067,-0.029201203545466986,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.3333333333333337,2.6666666666666674,10.0,0.0026666666666666674,-0.03577904660481071
2024-03-30 00:00:00+00:00,LightGBM,44,9,-0.012800325967734455,0.02816074462756796,-0.04096107059530242,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.8888888888888891,1.7777777777777781,10.0,0.0017777777777777783,-0.014578103745512234
2024-03-31 00:00:00+00:00,LightGBM,44,9,0.03385572712813307,-0.039775307403113004,0.07363103453124607,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.8888888888888891,1.7777777777777781,10.0,0.0017777777777777783,0.03207794935035529
2024-04-01 00:00:00+00:00,LightGBM,45,9,-0.0019710278087241868,-0.08670074952875091,0.08472972172002673,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.0000000000000002,2.0000000000000004,10.0,0.0020000000000000005,-0.003971027808724187
2024-04-02 00:00:00+00:00,LightGBM,45,9,0.039370385182535925,-0.010554371437042681,0.049924756619578604,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.8888888888888891,1.7777777777777781,10.0,0.0017777777777777783,0.037592607404758144
2024-04-03 00:00:00+00:00,LightGBM,46,9,0.010687664296234247,0.02147849797077397,-0.010790833674539722,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.1111111111111114,2.2222222222222228,10.0,0.0022222222222222227,0.008465442074012024
2024-04-04 00:00:00+00:00,LightGBM,45,9,-0.05264962459353902,-0.05257457769687258,-7.504689666644991e-05,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.0000000000000002,2.0000000000000004,10.0,0.0020000000000000005,-0.054649624593539024
2024-04-05 00:00:00+00:00,LightGBM,45,9,0.004681130642568539,0.01985231812423254,-0.015171187481664003,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.1111111111111114,2.2222222222222228,10.0,0.0022222222222222227,0.002458908420346316
2024-04-06 00:00:00+00:00,LightGBM,45,9,-0.020044427003882204,0.01600383175667425,-0.03604825876055646,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.0000000000000002,2.0000000000000004,10.0,0.0020000000000000005,-0.022044427003882205
2024-04-07 00:00:00+00:00,LightGBM,44,9,-0.021267224468578216,0.024967064378880036,-0.04623428884745826,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.8888888888888891,1.7777777777777781,10.0,0.0017777777777777783,-0.023045002246355993
2024-04-08 00:00:00+00:00,LightGBM,45,9,0.02754194187866589,-0.04879768225942177,0.07633962413808766,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.6666666666666667,1.3333333333333335,10.0,0.0013333333333333335,0.026208608545332558
2024-04-09 00:00:00+00:00,LightGBM,45,9,0.0020773658306750212,0.007573128049052353,-0.005495762218377332,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.6666666666666667,1.3333333333333335,10.0,0.0013333333333333335,0.0007440324973416877
2024-04-10 00:00:00+00:00,LightGBM,45,9,-0.013579649847826532,-0.03636597275898559,0.022786322911159056,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.2222222222222225,2.444444444444445,10.0,0.002444444444444445,-0.016024094292270977
2024-04-11 00:00:00+00:00,LightGBM,45,9,0.057198565213194455,-0.11275342488653127,0.16995199009972572,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.8888888888888891,1.7777777777777781,10.0,0.0017777777777777783,0.055420787435416674
2024-04-12 00:00:00+00:00,LightGBM,45,9,-0.04826510410192407,-0.13299471598173773,0.08472961187981365,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.2222222222222225,2.444444444444445,10.0,0.002444444444444445,-0.05070954854636851
2024-04-13 00:00:00+00:00,LightGBM,45,9,-0.034122678452474874,0.06879397306086989,-0.10291665151334477,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.0000000000000002,2.0000000000000004,10.0,0.0020000000000000005,-0.036122678452474875
2024-04-14 00:00:00+00:00,LightGBM,45,9,-0.006284306163005405,-0.03999035489821749,0.03370604873521209,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.1111111111111114,2.2222222222222228,10.0,0.0022222222222222227,-0.008506528385227627
2024-04-15 00:00:00+00:00,LightGBM,44,9,-0.024412986699077956,-0.003333233457027295,-0.021079753242050664,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.1111111111111114,2.2222222222222228,10.0,0.0022222222222222227,-0.02663520892130018
2024-04-16 00:00:00+00:00,LightGBM,44,9,0.016964031453326138,-0.0274973957699651,0.04446142722329123,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.2222222222222225,2.444444444444445,10.0,0.002444444444444445,0.014519587008881693
2024-04-17 00:00:00+00:00,LightGBM,43,9,-0.028532592277894564,0.01446440777364096,-0.042997000051535526,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.7777777777777779,1.5555555555555558,10.0,0.0015555555555555557,-0.03008814783345012
2024-04-18 00:00:00+00:00,LightGBM,43,9,-0.017543641051028187,0.007704927306445069,-0.025248568357473255,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.3333333333333337,2.6666666666666674,10.0,0.0026666666666666674,-0.020210307717694855
2024-04-19 00:00:00+00:00,LightGBM,43,9,-0.0186634718529304,0.0728679303266089,-0.09153140217953928,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.7777777777777779,1.5555555555555558,10.0,0.0015555555555555557,-0.020219027408485957
2024-04-20 00:00:00+00:00,LightGBM,43,9,0.001193427011632867,-0.009081254711139259,0.010274681722772128,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.2222222222222225,2.444444444444445,10.0,0.002444444444444445,-0.001251017432811578
2024-04-21 00:00:00+00:00,LightGBM,43,9,-0.012724436159904423,0.030962771131439228,-0.04368720729134365,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.0000000000000002,2.0000000000000004,10.0,0.0020000000000000005,-0.014724436159904424
2024-04-22 00:00:00+00:00,LightGBM,43,9,0.016828666849537245,0.008181002973494935,0.008647663876042308,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.7777777777777779,1.5555555555555558,10.0,0.0015555555555555557,0.015273111293981689
2024-04-23 00:00:00+00:00,LightGBM,43,9,0.028464464852170458,-0.026122231445932356,0.05458669629810282,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.0000000000000002,2.0000000000000004,10.0,0.0020000000000000005,0.026464464852170456
2024-04-24 00:00:00+00:00,LightGBM,44,9,-0.0029858092390092125,0.004499945046697139,-0.007485754285706352,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.6666666666666667,1.3333333333333335,10.0,0.0013333333333333335,-0.004319142572342546
2024-04-25 00:00:00+00:00,LightGBM,44,9,0.01947599357904676,-0.01711996133636773,0.036595954915414494,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.0000000000000002,2.0000000000000004,10.0,0.0020000000000000005,0.017475993579046757
2024-04-26 00:00:00+00:00,LightGBM,44,9,0.015390531877537559,0.006086966320255948,0.009303565557281611,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.7777777777777779,1.5555555555555558,10.0,0.0015555555555555557,0.013834976321982002
2024-04-27 00:00:00+00:00,LightGBM,44,9,0.013987907447112622,-0.004229336135580396,0.01821724358269302,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.5555555555555556,1.1111111111111112,10.0,0.0011111111111111111,0.01287679633600151
2024-04-28 00:00:00+00:00,LightGBM,44,9,-0.0017742551431866307,0.002944040216056814,-0.004718295359243447,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,1.0000000000000002,2.0000000000000004,10.0,0.0020000000000000005,-0.003774255143186631
2024-04-29 00:00:00+00:00,LightGBM,44,9,0.024517949441736527,-0.06231581701973297,0.08683376646146951,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.6666666666666667,1.3333333333333335,10.0,0.0013333333333333335,0.023184616108403194
2024-04-30 00:00:00+00:00,LightGBM,44,9,-0.027065792506795007,-0.0019806203433714426,-0.025085172163423566,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.8888888888888891,1.7777777777777781,10.0,0.0017777777777777783,-0.028843570284572784
2024-05-01 00:00:00+00:00,LightGBM,44,9,-0.047620589817414335,-0.0037745432336991043,-0.04384604658371523,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.7777777777777779,1.5555555555555558,10.0,0.0015555555555555557,-0.04917614537296989
2024-05-02 00:00:00+00:00,LightGBM,43,9,-0.007454013035293892,0.048507494472554126,-0.05596150750784801,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.8888888888888891,1.7777777777777781,10.0,0.0017777777777777783,-0.00923179081307167
2024-05-03 00:00:00+00:00,LightGBM,42,8,-0.007979185038251235,0.003787053733850923,-0.011766238772102158,2.0,0.0,0.125,1.0,2.0,10.0,0.002,-0.009979185038251235
2024-05-04 00:00:00+00:00,LightGBM,42,8,-0.009338217890906497,0.007968609795129727,-0.017306827686036225,2.0,0.0,0.125,0.75,1.5,10.0,0.0015,-0.010838217890906497
2024-05-05 00:00:00+00:00,LightGBM,42,8,-0.00214903686617611,-0.011714905680915294,0.009565868814739184,2.0,0.0,0.125,0.875,1.75,10.0,0.00175,-0.00389903686617611
2024-05-06 00:00:00+00:00,LightGBM,43,9,0.015850585210663494,-0.027970912299929294,0.043821497510592784,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.8888888888888888,1.7777777777777777,10.0,0.0017777777777777779,0.014072807432885717
2024-05-07 00:00:00+00:00,LightGBM,43,9,0.004936069665645107,-0.019435838936777965,0.024371908602423067,2.0000000000000004,5.551115123125783e-17,0.1111111111111111,0.8888888888888891,1.7777777777777781,10.0,0.0017777777777777783,0.003158291887867329
2024-05-08 00:00:00+00:00,LightGBM,42,8,-0.0027216216118167713,0.04208663652673861,-0.04480825813855538,2.0,0.0,0.125,1.1111111111111112,2.2222222222222223,10.0,0.0022222222222222222,-0.004943843834038994
2024-05-09 00:00:00+00:00,LightGBM,41,8,0.001685068271578008,-0.019405907070561917,0.021090975342139925,2.0,0.0,0.125,1.125,2.25,10.0,0.00225,-0.0005649317284219918
2024-05-10 00:00:00+00:00,LightGBM,41,8,0.015676612834204864,0.0022452701796194796,0.013431342654585385,2.0,0.0,0.125,0.875,1.75,10.0,0.00175,0.013926612834204865
2024-05-11 00:00:00+00:00,LightGBM,41,8,0.006751486790851552,0.01060301609364274,-0.0038515293027911873,2.0,0.0,0.125,0.875,1.75,10.0,0.00175,0.005001486790851552
2024-05-12 00:00:00+00:00,LightGBM,41,8,0.008609521019439459,-0.006086832218363272,0.014696353237802731,2.0,0.0,0.125,1.125,2.25,10.0,0.00225,0.006359521019439459
2024-05-13 00:00:00+00:00,LightGBM,41,8,-0.007248047472471222,-0.041498017984036045,0.03424997051156482,2.0,0.0,0.125,1.125,2.25,10.0,0.00225,-0.009498047472471223
2024-05-14 00:00:00+00:00,LightGBM,41,8,-0.007918863088839503,0.06379254138407733,-0.07171140447291684,2.0,0.0,0.125,0.875,1.75,10.0,0.00175,-0.009668863088839503
2024-05-15 00:00:00+00:00,LightGBM,41,8,-0.013388396501905403,-0.028293686994343453,0.01490529049243805,2.0,0.0,0.125,1.125,2.25,10.0,0.00225,-0.0156383965019054
2024-05-16 00:00:00+00:00,LightGBM,41,8,-0.008722299931069516,0.030673203262391452,-0.03939550319346097,2.0,0.0,0.125,1.25,2.5,10.0,0.0025,-0.011222299931069516
2024-05-17 00:00:00+00:00,LightGBM,41,8,-0.01425833880384858,-0.0006788080640985905,-0.01357953073974999,2.0,0.0,0.125,1.0,2.0,10.0,0.002,-0.016258338803848582
